CX Calls Call Started Date,CX Calls Call Started Hour of Day,calls,emails,chats,sms,orders
7/6/2016,22,61,661,0,0,481
7/6/2016,11,1569,1689,289,137,937
7/6/2016,6,1,145,0,1,37
7/6/2016,21,129,1561,0,1,649
7/6/2016,15,1253,4501,297,105,1333
7/6/2016,19,553,1785,169,9,877
7/6/2016,14,1265,3585,249,117,1221
7/6/2016,8,121,629,0,1,125
7/6/2016,12,1201,1025,285,213,1081
7/6/2016,2,0,157,0,0,49
7/6/2016,3,0,41,0,0,37
7/6/2016,5,0,69,0,0,1
7/6/2016,4,0,65,0,0,17
7/6/2016,1,0,257,0,0,117
7/7/2016,19,533,1265,129,0,849
7/7/2016,18,769,1733,177,1,1213
7/7/2016,12,1257,1645,285,129,1185
7/7/2016,20,329,1009,189,1,541
7/7/2016,11,1029,1601,233,129,753
7/7/2016,7,1,433,0,0,37
7/7/2016,16,1029,1569,173,65,1289
7/7/2016,8,57,605,0,0,149
7/7/2016,22,37,693,0,0,289
7/7/2016,9,645,1061,185,13,301
7/7/2016,13,1101,1729,321,145,1173
7/7/2016,10,741,2305,189,93,541
7/7/2016,0,1,333,0,0,185
7/7/2016,15,873,2193,185,41,1181
7/7/2016,14,1061,2117,265,117,1273
7/7/2016,17,893,2001,189,77,1161
7/7/2016,23,17,517,0,0,249
7/7/2016,21,137,821,0,0,497
7/7/2016,5,0,53,0,0,5
7/7/2016,3,0,109,0,0,33
7/7/2016,1,0,197,0,1,93
7/7/2016,4,0,41,0,0,17
7/7/2016,6,0,201,0,0,21
7/7/2016,2,0,73,0,1,45
7/8/2016,17,977,1781,213,45,1361
7/8/2016,11,1057,1601,209,197,953
7/8/2016,19,501,753,205,1,749
7/8/2016,13,1261,1801,225,57,1233
7/8/2016,4,1,29,0,0,25
7/8/2016,12,1073,1465,189,201,921
7/8/2016,3,1,89,0,0,21
7/8/2016,8,65,481,0,0,89
7/8/2016,7,1,309,0,0,57
7/8/2016,18,725,1445,165,13,1305
7/8/2016,21,97,977,0,5,501
7/8/2016,9,489,657,149,0,337
7/8/2016,15,1261,2153,265,133,1477
7/8/2016,22,37,617,0,0,301
7/8/2016,6,1,49,0,0,13
7/8/2016,10,637,2381,149,33,473
7/8/2016,0,1,297,0,0,161
7/8/2016,16,1205,2013,293,117,1565
7/8/2016,23,13,373,0,1,173
7/8/2016,20,237,833,109,1,473
7/8/2016,14,1205,1617,181,81,1269
7/8/2016,2,0,177,0,0,77
7/8/2016,5,0,77,0,0,29
7/8/2016,1,0,409,0,0,109
7/9/2016,23,13,325,0,0,109
7/9/2016,18,293,885,93,1,1477
7/9/2016,21,85,861,5,1,453
7/9/2016,9,113,365,113,0,109
7/9/2016,15,613,1073,113,17,1717
7/9/2016,1,1,165,0,1,105
7/9/2016,17,437,1013,101,5,1709
7/9/2016,13,737,1017,185,1,1469
7/9/2016,20,93,581,89,5,553
7/9/2016,3,1,37,0,0,17
7/9/2016,10,321,1397,129,0,369
7/9/2016,12,633,989,145,33,1401
7/9/2016,11,497,813,165,0,1053
7/9/2016,16,841,1145,141,1,1817
7/9/2016,8,45,377,0,0,61
7/9/2016,19,249,961,121,9,1145
7/9/2016,0,9,169,0,0,57
7/9/2016,14,601,1021,157,17,1789
7/9/2016,22,17,501,0,0,241
7/9/2016,2,0,85,0,0,45
7/9/2016,5,0,125,0,0,9
7/9/2016,6,0,9,0,0,1
7/9/2016,7,0,89,0,0,21
7/9/2016,4,0,13,0,0,13
7/10/2016,18,129,681,109,0,1121
7/10/2016,13,293,753,125,0,1349
7/10/2016,11,265,649,73,0,673
7/10/2016,22,13,661,0,0,289
7/10/2016,8,25,121,0,0,33
7/10/2016,23,9,425,0,1,177
7/10/2016,20,81,345,97,0,605
7/10/2016,16,273,873,117,0,1609
7/10/2016,15,237,781,121,0,1569
7/10/2016,12,229,789,117,9,953
7/10/2016,7,1,125,0,0,21
7/10/2016,14,385,697,129,1,1533
7/10/2016,21,25,713,0,0,529
7/10/2016,9,53,209,65,0,125
7/10/2016,17,273,689,169,0,1329
7/10/2016,0,5,249,0,1,81
7/10/2016,19,85,657,121,0,781
7/10/2016,10,149,1173,61,0,237
7/10/2016,2,0,101,0,0,69
7/10/2016,1,0,273,0,1,77
7/10/2016,4,0,29,0,0,1
7/10/2016,6,0,57,0,0,5
7/10/2016,3,0,89,0,0,21
7/10/2016,5,0,45,0,0,21
7/11/2016,0,1,317,0,0,89
7/11/2016,13,1373,2109,221,1,1197
7/11/2016,8,105,481,0,0,137
7/11/2016,19,705,1413,197,0,945
7/11/2016,20,437,1077,165,0,637
7/11/2016,18,1093,1969,181,1,1301
7/11/2016,22,37,1073,0,5,413
7/11/2016,9,1077,1265,205,1,361
7/11/2016,21,165,1037,1,1,545
7/11/2016,10,1085,1809,253,1,649
7/11/2016,7,1,321,0,0,41
7/11/2016,11,1553,2121,221,0,881
7/11/2016,4,1,29,0,0,21
7/11/2016,14,1229,1985,297,5,1237
7/11/2016,23,29,773,0,0,289
7/11/2016,15,1485,10197,265,9,1265
7/11/2016,6,5,97,0,0,17
7/11/2016,16,1233,2685,305,0,1257
7/11/2016,17,1197,2277,269,0,1173
7/11/2016,12,1481,1765,241,25,1109
7/11/2016,2,0,61,0,0,37
7/11/2016,5,0,69,0,0,5
7/11/2016,3,0,181,0,0,21
7/11/2016,1,0,281,0,5,53
7/12/2016,12,1133,1653,181,1,1017
7/12/2016,1,1,241,0,1,109
7/12/2016,17,1089,2005,213,5,1133
7/12/2016,5,5,85,0,0,17
7/12/2016,20,333,1009,133,1,741
7/12/2016,14,1165,2061,265,0,1153
7/12/2016,23,53,553,0,0,309
7/12/2016,16,1177,2009,261,0,1341
7/12/2016,15,1169,4617,241,13,1309
7/12/2016,11,1289,2321,229,1,677
7/12/2016,10,949,1929,289,0,485
7/12/2016,18,913,1885,161,13,1209
7/12/2016,8,85,689,0,0,113
7/12/2016,19,453,1473,181,0,953
7/12/2016,21,161,1121,5,1,773
7/12/2016,9,561,997,157,1,337
7/12/2016,22,45,981,0,1,437
7/12/2016,13,1161,1649,301,0,1049
7/12/2016,7,9,489,0,0,41
7/12/2016,0,9,417,0,0,185
7/12/2016,4,0,77,0,0,21
7/12/2016,2,0,121,0,0,49
7/12/2016,3,0,37,0,0,5
7/12/2016,6,0,197,0,0,13
7/13/2016,12,1177,1773,213,33,993
7/13/2016,13,1041,2305,233,29,1001
7/13/2016,7,17,213,0,0,61
7/13/2016,16,1085,1889,213,0,1137
7/13/2016,21,137,1049,5,1,617
7/13/2016,19,713,1081,181,5,825
7/13/2016,3,1,93,0,0,33
7/13/2016,20,417,1021,121,0,597
7/13/2016,17,905,1861,201,1,1189
7/13/2016,14,881,2245,157,1,1141
7/13/2016,11,1425,1801,253,5,805
7/13/2016,1,5,237,0,0,97
7/13/2016,6,1,217,0,0,25
7/13/2016,9,541,633,157,1,321
7/13/2016,23,5,589,0,0,285
7/13/2016,10,769,1969,297,1,597
7/13/2016,22,37,893,0,0,277
7/13/2016,2,1,133,0,1,81
7/13/2016,0,5,345,0,1,285
7/13/2016,15,957,3337,193,0,1061
7/13/2016,8,101,905,0,0,173
7/13/2016,18,833,1569,217,0,1173
7/13/2016,4,0,121,0,0,13
7/13/2016,5,0,73,0,0,9
7/14/2016,0,9,413,0,0,153
7/14/2016,7,17,257,0,0,61
7/14/2016,20,329,1145,133,0,565
7/14/2016,22,29,641,0,1,409
7/14/2016,4,1,57,0,0,13
7/14/2016,21,109,769,0,0,517
7/14/2016,16,981,2597,185,9,1145
7/14/2016,23,37,549,0,1,249
7/14/2016,12,1161,1829,193,61,965
7/14/2016,8,57,485,0,0,129
7/14/2016,11,1345,1769,205,0,721
7/14/2016,14,1089,2313,201,41,1145
7/14/2016,15,1041,1745,233,25,1177
7/14/2016,10,905,2257,185,1,529
7/14/2016,13,949,1981,213,61,1009
7/14/2016,17,993,2189,197,0,1097
7/14/2016,9,497,809,109,1,317
7/14/2016,19,477,1625,157,0,965
7/14/2016,18,665,1641,141,1,1353
7/14/2016,6,0,93,0,0,17
7/14/2016,3,0,77,0,1,21
7/14/2016,2,0,213,0,0,41
7/14/2016,1,0,213,0,0,89
7/14/2016,5,0,33,0,0,5
7/15/2016,21,85,825,1,0,549
7/15/2016,10,597,1937,205,0,477
7/15/2016,9,529,733,161,0,333
7/15/2016,1,1,245,0,0,85
7/15/2016,12,1301,2633,277,5,1197
7/15/2016,5,1,73,0,0,5
7/15/2016,7,1,221,0,1,41
7/15/2016,0,1,321,0,0,173
7/15/2016,17,1013,1681,197,1,1453
7/15/2016,14,961,2001,281,9,1321
7/15/2016,11,1221,2277,413,5,953
7/15/2016,22,13,617,0,0,265
7/15/2016,23,17,405,0,0,257
7/15/2016,18,565,1553,217,1,1277
7/15/2016,15,1037,1749,197,1,1473
7/15/2016,2,1,137,0,1,105
7/15/2016,8,85,669,0,1,133
7/15/2016,13,997,1985,305,1,1345
7/15/2016,20,265,445,129,0,497
7/15/2016,16,1113,2209,253,0,1377
7/15/2016,19,449,825,121,0,1025
7/15/2016,6,0,145,0,0,33
7/15/2016,3,0,69,0,0,29
7/15/2016,4,0,101,0,0,29
7/16/2016,18,337,769,141,0,1529
7/16/2016,13,481,1121,141,0,1437
7/16/2016,0,5,265,0,0,113
7/16/2016,23,13,293,0,5,213
7/16/2016,8,9,245,0,0,109
7/16/2016,20,105,541,93,0,637
7/16/2016,10,309,1265,137,1,397
7/16/2016,12,553,857,121,0,1529
7/16/2016,15,557,945,109,5,1849
7/16/2016,7,5,93,0,0,25
7/16/2016,14,525,849,153,0,1953
7/16/2016,9,113,481,61,1,189
7/16/2016,17,453,1145,141,1,1693
7/16/2016,11,405,733,165,0,1025
7/16/2016,19,145,705,65,1,1025
7/16/2016,16,437,1081,149,5,1773
7/16/2016,5,1,5,0,0,21
7/16/2016,22,13,485,0,1,265
7/16/2016,21,17,637,0,0,409
7/16/2016,4,0,93,0,0,13
7/16/2016,3,0,61,0,0,13
7/16/2016,1,0,173,0,0,85
7/16/2016,6,0,45,0,0,5
7/16/2016,2,0,65,0,0,45
7/17/2016,22,13,561,0,0,301
7/17/2016,19,117,945,169,0,873
7/17/2016,0,5,209,0,0,133
7/17/2016,9,45,469,57,1,145
7/17/2016,20,65,493,77,0,525
7/17/2016,7,1,185,0,0,45
7/17/2016,17,237,1065,97,5,1445
7/17/2016,18,225,869,105,0,1117
7/17/2016,13,293,577,81,5,1253
7/17/2016,10,145,1057,77,5,237
7/17/2016,23,5,305,0,0,221
7/17/2016,21,45,701,0,0,557
7/17/2016,11,249,717,89,5,693
7/17/2016,8,9,285,0,0,49
7/17/2016,12,265,753,161,1,1041
7/17/2016,16,289,941,85,9,1545
7/17/2016,6,5,49,0,0,21
7/17/2016,14,277,713,129,5,1405
7/17/2016,15,245,1137,65,0,1629
7/17/2016,4,0,45,0,0,5
7/17/2016,1,0,189,0,0,85
7/17/2016,2,0,109,0,0,53
7/17/2016,5,0,65,0,0,13
7/17/2016,3,0,73,0,0,41
7/18/2016,11,1569,1825,273,1,869
7/18/2016,21,157,1569,0,1,613
7/18/2016,10,1249,1701,201,1,669
7/18/2016,20,401,1065,121,1,741
7/18/2016,14,1221,2465,257,0,1317
7/18/2016,12,1589,1993,241,9,1229
7/18/2016,17,1057,2329,209,0,1249
7/18/2016,23,33,441,0,0,313
7/18/2016,6,1,57,0,0,25
7/18/2016,16,1357,2585,293,1,1201
7/18/2016,18,989,1605,229,13,1281
7/18/2016,1,5,261,0,0,117
7/18/2016,9,825,1313,193,0,377
7/18/2016,19,589,1405,181,0,1061
7/18/2016,13,1481,2201,281,1,1189
7/18/2016,15,1241,8665,309,1,1189
7/18/2016,22,41,829,0,1,401
7/18/2016,8,93,609,0,0,125
7/18/2016,0,5,197,0,0,133
7/18/2016,7,17,253,0,0,57
7/18/2016,2,0,97,0,1,53
7/18/2016,4,0,33,0,0,13
7/18/2016,5,0,37,0,0,1
7/18/2016,3,0,125,0,0,9
7/19/2016,16,1281,2229,257,5,1245
7/19/2016,10,1177,2357,201,1,541
7/19/2016,23,45,897,0,0,265
7/19/2016,19,561,1577,161,0,957
7/19/2016,9,613,1145,157,0,321
7/19/2016,22,97,781,0,1,385
7/19/2016,2,1,137,0,0,33
7/19/2016,0,1,405,0,0,149
7/19/2016,21,161,1393,5,1,617
7/19/2016,12,1041,2657,269,0,1017
7/19/2016,7,21,233,0,0,73
7/19/2016,15,1093,3833,289,0,1325
7/19/2016,6,1,133,0,0,9
7/19/2016,20,481,1277,169,0,705
7/19/2016,8,45,817,0,0,213
7/19/2016,11,1393,1517,265,0,865
7/19/2016,13,1009,1793,237,1,957
7/19/2016,18,749,1353,153,5,1293
7/19/2016,14,1001,1685,269,1,1133
7/19/2016,17,1393,2069,189,9,1249
7/19/2016,5,0,53,0,0,17
7/19/2016,1,0,117,0,0,85
7/19/2016,3,0,37,0,0,21
7/19/2016,4,0,21,0,0,9
7/20/2016,20,337,989,165,5,649
7/20/2016,22,85,941,0,0,377
7/20/2016,21,141,1381,5,9,437
7/20/2016,12,1201,1797,213,0,1093
7/20/2016,9,557,1029,201,0,333
7/20/2016,23,25,429,0,1,253
7/20/2016,8,93,557,0,0,109
7/20/2016,15,1053,2493,257,21,1257
7/20/2016,19,585,1189,129,1,901
7/20/2016,11,1073,1641,277,1,849
7/20/2016,14,929,1429,249,1,1265
7/20/2016,17,977,2025,189,117,1205
7/20/2016,7,1,233,0,0,25
7/20/2016,16,1165,2137,241,9,1165
7/20/2016,0,1,473,0,0,201
7/20/2016,13,1181,2049,221,1,957
7/20/2016,10,761,1997,237,0,565
7/20/2016,5,1,37,0,0,9
7/20/2016,6,5,81,0,0,25
7/20/2016,18,697,1733,177,5,1133
7/20/2016,4,0,57,0,0,17
7/20/2016,3,0,49,0,0,29
7/20/2016,1,0,117,0,0,113
7/20/2016,2,0,257,0,0,73
7/21/2016,8,81,465,0,0,133
7/21/2016,7,9,237,0,0,25
7/21/2016,22,41,877,0,0,257
7/21/2016,20,321,801,173,0,569
7/21/2016,13,989,1649,205,113,1009
7/21/2016,0,5,325,0,0,169
7/21/2016,10,793,1357,201,0,417
7/21/2016,18,749,1765,145,0,1277
7/21/2016,21,89,793,0,0,513
7/21/2016,9,421,909,93,1,305
7/21/2016,23,29,425,0,1,249
7/21/2016,17,977,1601,173,5,1289
7/21/2016,12,997,1953,237,89,1069
7/21/2016,4,1,89,0,0,25
7/21/2016,11,949,1445,273,0,801
7/21/2016,14,957,1653,241,129,1229
7/21/2016,15,1001,3485,221,137,1281
7/21/2016,19,553,1213,145,1,989
7/21/2016,16,1057,2049,233,105,1145
7/21/2016,3,0,93,0,0,33
7/21/2016,2,0,165,0,0,53
7/21/2016,1,0,229,0,1,97
7/21/2016,6,0,57,0,0,9
7/21/2016,5,0,77,0,0,1
7/22/2016,8,85,473,0,0,153
7/22/2016,0,13,229,0,0,137
7/22/2016,12,1141,1829,213,101,1117
7/22/2016,19,369,961,113,1,1105
7/22/2016,15,1109,2397,201,181,1421
7/22/2016,3,1,101,0,0,29
7/22/2016,9,533,877,197,0,333
7/22/2016,13,1189,1517,177,105,1089
7/22/2016,23,29,77,0,0,177
7/22/2016,22,49,545,0,0,241
7/22/2016,14,973,1461,161,21,1289
7/22/2016,18,609,1093,117,1,1201
7/22/2016,21,109,725,0,0,557
7/22/2016,11,1129,1853,141,0,869
7/22/2016,17,857,1585,141,9,1205
7/22/2016,7,13,181,0,0,77
7/22/2016,2,1,93,0,0,25
7/22/2016,10,741,2221,173,0,473
7/22/2016,16,917,1761,189,81,1357
7/22/2016,20,289,753,105,1,481
7/22/2016,5,0,25,0,0,1
7/22/2016,4,0,85,0,0,5
7/22/2016,6,0,41,0,0,13
7/22/2016,1,0,145,0,0,81
7/23/2016,16,537,805,121,173,1853
7/23/2016,12,613,1289,169,45,1285
7/23/2016,7,17,81,0,0,61
7/23/2016,18,353,929,177,0,1257
7/23/2016,13,429,973,149,145,1525
7/23/2016,19,165,685,69,1,1009
7/23/2016,20,133,685,81,0,653
7/23/2016,1,1,157,0,0,77
7/23/2016,11,481,925,153,1,881
7/23/2016,17,301,993,165,0,1685
7/23/2016,21,49,449,0,1,461
7/23/2016,6,13,57,0,0,21
7/23/2016,8,41,269,0,0,65
7/23/2016,15,477,861,133,133,1789
7/23/2016,10,309,1249,105,1,365
7/23/2016,9,145,353,113,0,221
7/23/2016,14,489,945,109,193,1673
7/23/2016,23,1,585,0,0,201
7/23/2016,22,33,389,0,0,289
7/23/2016,0,1,437,0,0,97
7/23/2016,3,0,97,0,0,33
7/23/2016,5,0,49,0,0,1
7/23/2016,4,0,37,0,0,13
7/23/2016,2,0,85,0,0,37
7/24/2016,12,285,1129,161,97,1069
7/24/2016,19,153,977,85,0,601
7/24/2016,14,409,613,129,169,1581
7/24/2016,22,5,633,0,5,365
7/24/2016,10,141,1153,93,0,241
7/24/2016,8,1,169,0,0,49
7/24/2016,1,5,141,0,0,69
7/24/2016,0,17,309,0,1,93
7/24/2016,21,29,945,0,1,565
7/24/2016,18,193,921,113,0,1057
7/24/2016,15,413,733,73,137,1449
7/24/2016,20,109,997,129,0,573
7/24/2016,16,221,1017,101,129,1333
7/24/2016,9,73,193,85,0,173
7/24/2016,23,17,133,0,1,253
7/24/2016,13,313,789,97,109,1161
7/24/2016,7,1,177,0,0,45
7/24/2016,11,293,897,93,5,709
7/24/2016,17,261,905,121,0,1349
7/24/2016,4,0,121,0,0,33
7/24/2016,3,0,149,0,0,37
7/24/2016,6,0,89,0,0,33
7/24/2016,2,0,105,0,0,25
7/24/2016,5,0,49,0,0,9
7/25/2016,8,117,737,0,1,129
7/25/2016,6,1,133,0,1,5
7/25/2016,9,649,837,185,0,409
7/25/2016,16,1761,2405,265,205,1237
7/25/2016,22,89,713,0,0,477
7/25/2016,17,1069,2321,261,1,1253
7/25/2016,7,5,249,0,0,33
7/25/2016,18,873,1633,289,1,1073
7/25/2016,13,1257,2117,305,197,1073
7/25/2016,21,145,1185,0,1,609
7/25/2016,20,453,1169,169,0,661
7/25/2016,19,661,1417,181,0,869
7/25/2016,11,1521,2105,205,5,877
7/25/2016,0,9,645,0,0,133
7/25/2016,23,33,537,0,0,293
7/25/2016,10,1157,1889,233,5,569
7/25/2016,14,1353,1973,273,193,1157
7/25/2016,15,1421,9345,269,181,1329
7/25/2016,12,1449,1737,309,173,1033
7/25/2016,4,0,53,0,0,9
7/25/2016,2,0,253,0,0,49
7/25/2016,1,0,189,0,0,81
7/25/2016,5,0,17,0,0,21
7/25/2016,3,0,161,0,0,13
7/26/2016,16,1417,2197,421,105,1137
7/26/2016,17,1201,2205,257,5,1505
7/26/2016,18,985,1829,241,0,1485
7/26/2016,7,21,309,0,0,85
7/26/2016,10,813,1753,229,0,485
7/26/2016,13,1037,2021,233,97,1193
7/26/2016,9,441,1001,153,0,357
7/26/2016,14,1025,1785,285,157,1153
7/26/2016,22,57,813,0,0,453
7/26/2016,15,1201,4185,309,125,1345
7/26/2016,21,145,1405,0,0,649
7/26/2016,23,29,657,0,1,273
7/26/2016,19,805,1761,225,1,1081
7/26/2016,12,1285,1877,281,69,1029
7/26/2016,20,421,1241,141,0,817
7/26/2016,8,97,805,0,0,117
7/26/2016,0,5,437,0,0,189
7/26/2016,11,1485,2189,257,0,817
7/26/2016,4,0,109,0,0,17
7/26/2016,5,0,109,0,0,9
7/26/2016,3,0,49,0,0,25
7/26/2016,2,0,157,0,0,33
7/26/2016,6,0,129,0,0,41
7/26/2016,1,0,233,0,0,89
7/27/2016,17,961,1969,209,1,1309
7/27/2016,19,433,1201,213,1,1017
7/27/2016,0,13,633,0,1,233
7/27/2016,7,17,345,0,0,49
7/27/2016,18,785,1505,193,1,1225
7/27/2016,16,865,1557,197,37,1201
7/27/2016,14,953,1801,193,37,1313
7/27/2016,21,85,925,0,1,633
7/27/2016,20,341,977,133,0,689
7/27/2016,9,541,965,237,0,469
7/27/2016,10,773,1869,213,13,589
7/27/2016,22,41,677,0,1,477
7/27/2016,12,1361,1925,253,21,1145
7/27/2016,15,1009,4653,245,13,1113
7/27/2016,11,1409,2137,241,1,889
7/27/2016,13,1109,1521,261,33,1141
7/27/2016,23,37,469,0,0,241
7/27/2016,8,101,509,0,0,121
7/27/2016,3,0,41,0,0,21
7/27/2016,6,0,149,0,0,9
7/27/2016,2,0,149,0,0,45
7/27/2016,5,0,57,0,0,17
7/27/2016,4,0,81,0,0,41
7/27/2016,1,0,333,0,1,157
7/28/2016,1,5,241,0,0,125
7/28/2016,16,1001,2005,249,125,1285
7/28/2016,0,5,489,0,0,117
7/28/2016,17,829,2121,169,0,1041
7/28/2016,21,101,1093,0,1,533
7/28/2016,13,1093,1905,185,145,1109
7/28/2016,8,93,765,0,0,137
7/28/2016,19,513,877,141,1,1057
7/28/2016,23,37,573,0,0,209
7/28/2016,10,805,2085,197,0,497
7/28/2016,9,517,1057,145,0,341
7/28/2016,18,753,1589,173,29,1165
7/28/2016,11,1133,1733,253,0,917
7/28/2016,7,21,293,0,0,57
7/28/2016,6,1,101,0,0,13
7/28/2016,12,1173,1897,201,101,869
7/28/2016,15,1049,2013,181,105,1253
7/28/2016,22,77,865,0,0,345
7/28/2016,20,317,1329,133,0,629
7/28/2016,14,1097,2117,257,161,1273
7/28/2016,2,0,165,0,0,65
7/28/2016,3,0,129,0,0,33
7/28/2016,4,0,21,0,0,5
7/28/2016,5,0,49,0,0,9
7/29/2016,0,9,421,0,1,121
7/29/2016,15,1133,1485,197,169,1397
7/29/2016,3,1,53,0,0,29
7/29/2016,13,1089,1593,225,221,1285
7/29/2016,7,1,197,0,0,49
7/29/2016,18,729,461,169,5,1257
7/29/2016,9,501,877,165,1,341
7/29/2016,16,913,1613,169,225,1425
7/29/2016,23,17,273,0,1,245
7/29/2016,12,1137,1593,197,205,1033
7/29/2016,22,49,2641,0,1,329
7/29/2016,21,149,73,0,0,401
7/29/2016,8,93,761,0,0,121
7/29/2016,14,1145,1801,181,241,1433
7/29/2016,1,1,329,0,0,93
7/29/2016,19,485,405,145,0,953
7/29/2016,17,949,1609,193,1,1337
7/29/2016,11,1157,1557,185,0,813
7/29/2016,10,905,1857,197,0,521
7/29/2016,20,269,125,89,1,509
7/29/2016,6,0,117,0,0,41
7/29/2016,5,0,49,0,0,17
7/29/2016,4,0,41,0,0,5
7/29/2016,2,0,149,0,0,81
7/30/2016,18,349,1201,145,0,1437
7/30/2016,15,513,1237,153,209,1857
7/30/2016,8,21,401,0,0,117
7/30/2016,9,145,425,73,0,229
7/30/2016,12,501,1129,181,177,1501
7/30/2016,20,141,929,101,5,601
7/30/2016,11,469,953,129,0,1037
7/30/2016,10,341,1173,117,0,393
7/30/2016,16,517,941,145,173,1693
7/30/2016,22,37,533,0,0,281
7/30/2016,7,1,1257,0,0,49
7/30/2016,21,89,745,0,0,469
7/30/2016,23,5,101,0,0,185
7/30/2016,17,429,1577,149,0,1501
7/30/2016,19,213,697,81,0,1053
7/30/2016,13,573,985,141,149,1549
7/30/2016,14,681,1309,153,173,1957
7/30/2016,4,0,0,0,0,17
7/30/2016,3,0,0,0,0,17
7/30/2016,6,0,0,0,0,17
7/30/2016,2,0,0,0,0,45
7/30/2016,1,0,0,0,0,97
7/30/2016,5,0,0,0,0,5
7/30/2016,0,0,0,0,0,97
7/31/2016,12,305,225,93,0,849
7/31/2016,18,165,897,129,0,1221
7/31/2016,20,73,673,129,0,605
7/31/2016,15,329,1081,157,673,1617
7/31/2016,11,289,137,129,0,717
7/31/2016,14,401,965,149,1,1529
7/31/2016,17,221,781,113,0,1489
7/31/2016,9,85,49,33,1,141
7/31/2016,19,125,673,97,0,693
7/31/2016,22,29,857,0,0,321
7/31/2016,8,5,0,0,0,61
7/31/2016,21,53,757,0,0,497
7/31/2016,23,5,277,0,0,237
7/31/2016,10,173,117,93,5,293
7/31/2016,16,305,1249,125,193,1629
7/31/2016,13,321,3345,117,0,1189
7/31/2016,4,0,0,0,1,25
7/31/2016,0,0,0,0,0,153
7/31/2016,6,0,0,0,0,13
7/31/2016,2,0,0,0,0,53
7/31/2016,1,0,0,0,0,69
7/31/2016,7,0,0,0,0,17
7/31/2016,5,0,0,0,0,5
7/31/2016,3,0,0,0,0,45
8/1/2016,10,993,3489,273,5,661
8/1/2016,7,13,25,0,0,73
8/1/2016,22,73,657,0,0,405
8/1/2016,14,1445,2301,301,149,1281
8/1/2016,19,605,1193,153,5,913
8/1/2016,23,5,689,0,1,241
8/1/2016,8,97,21,0,0,129
8/1/2016,16,1469,1841,205,73,1365
8/1/2016,12,1517,1933,261,165,993
8/1/2016,9,733,193,193,0,401
8/1/2016,17,1257,1977,221,89,1401
8/1/2016,0,1,245,0,0,197
8/1/2016,15,1309,9965,233,133,1437
8/1/2016,20,405,833,201,5,781
8/1/2016,18,961,2173,205,1,1337
8/1/2016,2,1,21,0,0,97
8/1/2016,21,145,877,0,1,505
8/1/2016,11,1549,1645,221,5,837
8/1/2016,13,1561,2189,253,193,1309
8/1/2016,1,0,393,0,0,89
8/1/2016,5,0,0,0,0,21
8/1/2016,4,0,0,0,0,9
8/1/2016,3,0,0,0,0,25
8/1/2016,6,0,0,0,0,9
8/2/2016,6,1,217,0,0,21
8/2/2016,20,365,809,201,1,733
8/2/2016,19,633,1441,137,5,1225
8/2/2016,7,17,241,0,0,65
8/2/2016,16,1125,1769,173,0,1181
8/2/2016,17,1221,1957,213,0,1553
8/2/2016,1,1,209,0,0,89
8/2/2016,14,917,1729,241,9,1261
8/2/2016,23,93,605,0,0,297
8/2/2016,21,101,1565,0,1,505
8/2/2016,4,5,13,0,0,13
8/2/2016,22,65,889,0,0,449
8/2/2016,10,821,1605,237,0,541
8/2/2016,11,1597,1989,277,0,765
8/2/2016,12,1329,2205,265,0,1085
8/2/2016,13,1285,1897,265,0,1029
8/2/2016,15,1181,3781,265,0,1201
8/2/2016,9,565,1177,217,1,401
8/2/2016,18,925,2029,213,1,1373
8/2/2016,0,1,277,0,0,177
8/2/2016,8,173,713,0,0,101
8/2/2016,3,0,145,0,0,21
8/2/2016,5,0,65,0,0,17
8/2/2016,2,0,65,0,0,61
8/3/2016,9,625,1241,153,0,397
8/3/2016,6,9,125,0,0,29
8/3/2016,14,949,1797,217,225,1261
8/3/2016,11,1129,1513,233,1,913
8/3/2016,2,1,0,0,0,0
8/3/2016,12,1537,1665,209,241,1189
8/3/2016,15,997,3129,229,301,1425
8/3/2016,22,45,965,0,0,465
8/3/2016,20,457,1021,177,0,673
8/3/2016,21,133,1325,5,1,641
8/3/2016,16,853,1717,269,337,1365
8/3/2016,13,1033,2085,221,209,1181
8/3/2016,19,617,2301,197,0,1085
8/3/2016,7,21,345,0,0,49
8/3/2016,8,125,517,0,0,165
8/3/2016,23,45,161,0,0,265
8/3/2016,17,965,1857,193,1,1385
8/3/2016,10,857,1933,205,1,697
8/3/2016,18,797,821,181,0,1353
8/3/2016,3,0,73,0,0,0
8/3/2016,5,0,93,0,0,21
8/3/2016,0,0,149,0,0,153
8/3/2016,1,0,253,0,1,105
8/3/2016,4,0,73,0,0,25
8/4/2016,17,1093,2041,225,1,1413
8/4/2016,10,793,2489,209,1,557
8/4/2016,9,489,3373,237,0,341
8/4/2016,20,349,945,145,0,717
8/4/2016,11,1245,1593,277,0,761
8/4/2016,12,1181,1777,225,45,1141
8/4/2016,19,517,909,149,0,973
8/4/2016,2,5,0,0,0,49
8/4/2016,16,1149,1969,245,45,1405
8/4/2016,15,1233,2621,221,93,1281
8/4/2016,23,25,569,0,0,305
8/4/2016,8,105,29,0,0,113
8/4/2016,7,5,0,0,0,49
8/4/2016,14,1037,1457,237,65,1249
8/4/2016,18,693,1469,165,1,1509
8/4/2016,21,197,1229,9,0,445
